Zipcode,Median Income ,Old Median Income,Growth
ZCTA5 12923,218,783,-565
ZCTA5 12924,17,578,-561
ZCTA5 12926,991,487,504
ZCTA5 12927,157,95,62
ZCTA5 12928,853,2337,-1484
ZCTA5 12929,336,80,256
ZCTA5 12930,299,179,120
ZCTA5 12932,528,1297,-769
ZCTA5 12933,20,405,-385
ZCTA5 12934,418,193,225
ZCTA5 12935,697,119,578
ZCTA5 12936,271,2621,-2350
ZCTA5 12937,614,84,530
ZCTA5 12939,77,647,-570
ZCTA5 12941,632,129,503
ZCTA5 12942,318,62,256
ZCTA5 12943,149,0,149
ZCTA5 12944,1695,120,1575
ZCTA5 12945,140,1253,-1113
ZCTA5 12946,2000,549,1451
ZCTA5 12950,275,975,-700
ZCTA5 12952,90,3678,-3588
ZCTA5 12953,4710,339,4371
ZCTA5 12955,147,2562,-2415
ZCTA5 12956,552,125,427
ZCTA5 12957,637,496,141
ZCTA5 12958,787,1861,-1074
ZCTA5 12959,771,661,110
ZCTA5 12960,489,830,-341
ZCTA5 12961,105,498,-393
ZCTA5 12962,1956,277,1679
ZCTA5 12964,19,60,-41
ZCTA5 12965,179,16725,-16546
ZCTA5 12966,1099,0,1099
ZCTA5 12967,491,530,-39
ZCTA5 12969,142,13070,-12928
ZCTA5 12970,128,515,-387
ZCTA5 12972,2866,2775,91
ZCTA5 12973,37,1592,-1555
ZCTA5 12974,973,6177,-5204
ZCTA5 12975,157,5363,-5206
ZCTA5 12976,109,1659,-1550
ZCTA5 12977,0,712,-712
ZCTA5 12978,79,3063,-2984
ZCTA5 12979,1138,3338,-2200
ZCTA5 12980,473,3310,-2837
ZCTA5 12981,905,6546,-5641
ZCTA5 12983,3320,898,2422
ZCTA5 12985,408,3718,-3310
ZCTA5 12986,2311,845,1466
ZCTA5 12987,106,868,-762
ZCTA5 12989,393,10586,-10193
ZCTA5 12992,1657,13,1644
ZCTA5 12993,674,653,21
ZCTA5 12996,863,1674,-811
ZCTA5 12997,549,576,-27
ZCTA5 12998,69,6559,-6490
ZCTA5 13020,32,992,-960
ZCTA5 13021,16501,505,15996
ZCTA5 13024,0,101,-101
ZCTA5 13026,551,733,-182
ZCTA5 13027,14542,8,14534
ZCTA5 13028,304,5111,-4807
ZCTA5 13029,2965,2295,670
ZCTA5 13030,1483,9612,-8129
ZCTA5 13031,6754,358,6396
ZCTA5 13032,4833,326,4507
ZCTA5 13033,1341,2570,-1229
ZCTA5 13034,739,1797,-1058
ZCTA5 13035,2919,828,2091
ZCTA5 13036,3842,2639,1203
ZCTA5 13037,3539,3701,-162
ZCTA5 13039,6640,1377,5263
ZCTA5 13040,1094,505,589
ZCTA5 13041,4533,1824,2709
ZCTA5 13042,793,686,107
ZCTA5 13044,1210,1747,-537
ZCTA5 13045,10710,94,10616
ZCTA5 13051,30,9983,-9953
ZCTA5 13052,691,11653,-10962
ZCTA5 13053,1807,1065,742
ZCTA5 13054,399,936,-537
ZCTA5 13057,6381,70,6311
ZCTA5 13060,1168,138,1030
ZCTA5 13061,308,5766,-5458
ZCTA5 13062,107,2527,-2420
ZCTA5 13063,810,938,-128
ZCTA5 13065,119,620,-501
ZCTA5 13066,5361,731,4630
ZCTA5 13068,1996,99,1897
ZCTA5 13069,9946,2631,7315
ZCTA5 13071,315,49,266
ZCTA5 13072,328,1525,-1197
ZCTA5 13073,2689,82,2607
ZCTA5 13074,1696,1987,-291
ZCTA5 13076,851,801,50
ZCTA5 13077,2947,300,2647
ZCTA5 13078,3800,39,3761
ZCTA5 13080,1403,60,1343
ZCTA5 13081,523,13498,-12975
ZCTA5 13082,1526,1318,208
ZCTA5 13083,823,1487,-664
ZCTA5 13084,1453,31,1422
ZCTA5 13087,69,2565,-2496
ZCTA5 13088,10334,200,10134
ZCTA5 13090,11883,14,11869
ZCTA5 13092,935,1612,-677
ZCTA5 13101,923,172,751
ZCTA5 13102,35,2578,-2543
ZCTA5 13103,82,1015,-933
ZCTA5 13104,6444,505,5939
ZCTA5 13108,2675,728,1947
ZCTA5 13110,892,883,9
ZCTA5 13111,557,492,65
ZCTA5 13112,572,4521,-3949
ZCTA5 13113,14,3263,-3249
ZCTA5 13114,2938,97,2841
ZCTA5 13115,96,241,-145
ZCTA5 13116,1422,996,426
ZCTA5 13117,125,367,-242
ZCTA5 13118,2098,597,1501
ZCTA5 13119,0,2150,-2150
ZCTA5 13120,712,763,-51
ZCTA5 13121,0,276,-276
ZCTA5 13122,518,133,385
ZCTA5 13123,0,899,-899
ZCTA5 13124,62,4315,-4253
ZCTA5 13126,13249,2357,10892
ZCTA5 13131,1302,1113,189
ZCTA5 13132,1609,2138,-529
ZCTA5 13134,27,7104,-7077
ZCTA5 13135,2348,8311,-5963
ZCTA5 13136,134,7493,-7359
ZCTA5 13138,52,7567,-7515
ZCTA5 13140,1653,5366,-3713
ZCTA5 13141,290,8826,-8536
ZCTA5 13142,2464,5576,-3112
ZCTA5 13143,923,7797,-6874
ZCTA5 13144,507,2730,-2223
ZCTA5 13145,696,8782,-8086
ZCTA5 13146,777,3054,-2277
ZCTA5 13147,362,5713,-5351
ZCTA5 13148,4822,6245,-1423
ZCTA5 13152,3396,3711,-315
ZCTA5 13153,120,0,120
ZCTA5 13154,10,75,-65
ZCTA5 13155,248,539,-291
ZCTA5 13156,880,431,449
ZCTA5 13157,257,608,-351
ZCTA5 13158,500,108,392
ZCTA5 13159,2139,1531,608
ZCTA5 13160,841,2358,-1517
ZCTA5 13162,205,198,7
ZCTA5 13163,106,139,-33
ZCTA5 13164,851,204,647
ZCTA5 13165,4275,188,4087
ZCTA5 13166,2363,597,1766
ZCTA5 13167,1260,2635,-1375
ZCTA5 13202,3087,1412,1675
ZCTA5 13203,7788,536,7252
ZCTA5 13204,8392,397,7995
ZCTA5 13205,7178,911,6267
ZCTA5 13206,7848,461,7387
ZCTA5 13207,5290,452,4838
ZCTA5 13208,8832,3793,5039
ZCTA5 13209,5895,930,4965
ZCTA5 13210,7432,393,7039
ZCTA5 13211,2398,2323,75
ZCTA5 13212,8865,833,8032
ZCTA5 13214,3010,553,2457
ZCTA5 13215,5390,1598,3792
ZCTA5 13219,6236,139,6097
ZCTA5 13224,3510,965,2545
ZCTA5 13244,14,23,-9
ZCTA5 13290,0,420,-420
ZCTA5 13301,63,584,-521
ZCTA5 13302,558,317,241
ZCTA5 13303,563,493,70
ZCTA5 13304,746,2468,-1722
ZCTA5 13305,83,3227,-3144
ZCTA5 13308,1631,74,1557
ZCTA5 13309,2525,89,2436
ZCTA5 13310,268,626,-358
ZCTA5 13312,157,108,49
ZCTA5 13313,212,1782,-1570
ZCTA5 13314,24,557,-533
ZCTA5 13315,526,4221,-3695
ZCTA5 13316,2746,74,2672
ZCTA5 13317,1381,25,1356
ZCTA5 13318,427,1202,-775
ZCTA5 13319,325,296,29
ZCTA5 13320,745,4739,-3994
ZCTA5 13321,356,251,105
ZCTA5 13322,455,350,105
ZCTA5 13323,4433,42,4391
ZCTA5 13324,836,811,25
ZCTA5 13325,422,113,309
ZCTA5 13326,2064,3840,-1776
ZCTA5 13327,780,3401,-2621
ZCTA5 13328,631,498,133
ZCTA5 13329,1587,707,880
ZCTA5 13331,40,1603,-1563
ZCTA5 13332,865,106,759
ZCTA5 13333,42,306,-264
ZCTA5 13334,394,2243,-1849
ZCTA5 13335,455,795,-340
ZCTA5 13337,335,1009,-674
ZCTA5 13338,634,130,504
ZCTA5 13339,2051,1466,585
ZCTA5 13340,3084,6698,-3614
ZCTA5 13342,88,24,64
ZCTA5 13343,642,888,-246
ZCTA5 13345,64,1643,-1579
ZCTA5 13346,1953,116,1837
ZCTA5 13348,583,574,9
ZCTA5 13350,4253,5524,-1271
ZCTA5 13352,1,871,-870
ZCTA5 13353,14,909,-895
ZCTA5 13354,1205,584,621
ZCTA5 13355,353,823,-470
ZCTA5 13357,4269,707,3562
ZCTA5 13360,40,87,-47
ZCTA5 13361,245,54,191
ZCTA5 13363,866,227,639
ZCTA5 13364,107,1626,-1519
ZCTA5 13365,3073,1633,1440
ZCTA5 13367,3534,16976,-13442
ZCTA5 13368,469,0,469
ZCTA5 13402,552,71,481
ZCTA5 13403,1719,1823,-104
ZCTA5 13404,50,267,-217
ZCTA5 13406,149,1640,-1491
ZCTA5 13407,1983,929,1054
ZCTA5 13408,736,1623,-887
ZCTA5 13409,796,1382,-586
ZCTA5 13410,262,390,-128
ZCTA5 13411,1154,182,972
ZCTA5 13413,6626,282,6344
ZCTA5 13415,30,280,-250
ZCTA5 13416,884,1311,-427
ZCTA5 13417,1625,149,1476
ZCTA5 13418,60,255,-195
ZCTA5 13420,498,13,485
ZCTA5 13421,5386,1157,4229
ZCTA5 13424,875,595,280
ZCTA5 13425,831,1118,-287
ZCTA5 13428,598,1365,-767
ZCTA5 13431,642,88,554
ZCTA5 13433,584,67,517
ZCTA5 13435,106,363,-257
ZCTA5 13436,31,275,-244
ZCTA5 13437,117,43,74
ZCTA5 13438,1253,190,1063
ZCTA5 13439,1400,522,878
ZCTA5 13440,16630,1367,15263
ZCTA5 13441,88,4812,-4724
ZCTA5 13450,102,783,-681
ZCTA5 13452,1805,178,1627
ZCTA5 13454,362,886,-524
ZCTA5 13455,17,14458,-14441
ZCTA5 13456,1487,13793,-12306
ZCTA5 13457,23,15760,-15737
ZCTA5 13459,797,184,613
ZCTA5 13460,1619,3511,-1892
ZCTA5 13461,1299,1946,-647
ZCTA5 13464,561,1147,-586
ZCTA5 13468,121,883,-762
ZCTA5 13469,469,540,-71
ZCTA5 13470,250,1172,-922
ZCTA5 13471,1022,1067,-45
ZCTA5 13472,78,123,-45
ZCTA5 13473,426,405,21
ZCTA5 13475,17,814,-797
ZCTA5 13476,1301,3514,-2213
ZCTA5 13477,515,905,-390
ZCTA5 13478,1310,4322,-3012
ZCTA5 13480,1274,809,465
ZCTA5 13482,27,280,-253
ZCTA5 13483,157,1065,-908
ZCTA5 13484,0,33,-33
ZCTA5 13485,499,1927,-1428
ZCTA5 13486,325,873,-548
ZCTA5 13488,55,742,-687
ZCTA5 13489,178,108,70
ZCTA5 13490,388,526,-138
ZCTA5 13491,1289,119,1170
ZCTA5 13492,4760,1633,3127
ZCTA5 13493,806,343,463
ZCTA5 13494,94,101,-7
ZCTA5 13495,820,1707,-887
ZCTA5 13501,14700,137,14563
ZCTA5 13502,13199,71,13128
ZCTA5 13601,16326,122,16204
ZCTA5 13602,0,39,-39
ZCTA5 13603,4212,3655,557
ZCTA5 13605,1950,30,1920
ZCTA5 13606,1116,1087,29
ZCTA5 13607,833,30,803
ZCTA5 13608,653,1022,-369
ZCTA5 13611,155,524,-369
ZCTA5 13612,1180,90,1090
ZCTA5 13613,1043,608,435
ZCTA5 13614,105,782,-677
ZCTA5 13615,294,1281,-987
ZCTA5 13616,966,994,-28
ZCTA5 13617,4130,772,3358
ZCTA5 13618,650,216,434
ZCTA5 13619,4262,816,3446
ZCTA5 13620,781,685,96
ZCTA5 13621,206,7446,-7240
ZCTA5 13622,731,252,479
ZCTA5 13623,28,455,-427
ZCTA5 13624,1952,141,1811
ZCTA5 13625,663,1254,-591
ZCTA5 13626,885,1321,-436
ZCTA5 13628,85,6515,-6430
ZCTA5 13630,468,189,279
ZCTA5 13632,70,296,-226
ZCTA5 13633,94,840,-746
ZCTA5 13634,1489,64,1425
ZCTA5 13635,393,7,386
ZCTA5 13636,54,4733,-4679
ZCTA5 13637,1792,74,1718
ZCTA5 13638,143,116,27
ZCTA5 13639,40,641,-601
ZCTA5 13640,127,433,-306
ZCTA5 13641,26,305,-279
ZCTA5 13642,3694,265,3429
ZCTA5 13643,21,437,-416
ZCTA5 13645,0,1107,-1107
ZCTA5 13646,818,278,540
ZCTA5 13647,71,333,-262
ZCTA5 13648,839,1288,-449
ZCTA5 13649,4,45,-41
ZCTA5 13650,620,212,408
ZCTA5 13651,89,607,-518
ZCTA5 13652,649,21,628
ZCTA5 13654,900,42,858
ZCTA5 13655,1450,1088,362
ZCTA5 13656,1048,1269,-221
ZCTA5 13658,927,473,454
ZCTA5 13659,153,3001,-2848
ZCTA5 13660,638,2149,-1511
ZCTA5 13661,668,778,-110
ZCTA5 13662,7219,905,6314
ZCTA5 13664,152,388,-236
ZCTA5 13665,336,207,129
ZCTA5 13666,86,1555,-1469
ZCTA5 13667,1224,542,682
ZCTA5 13668,1381,884,497
ZCTA5 13669,5510,1581,3929
ZCTA5 13670,175,333,-158
ZCTA5 13672,202,64,138
ZCTA5 13673,825,337,488
ZCTA5 13674,36,2075,-2039
ZCTA5 13675,13,1469,-1456
ZCTA5 13676,5280,617,4663
ZCTA5 13678,97,229,-132
ZCTA5 13679,482,407,75
ZCTA5 13680,433,19084,-18651
ZCTA5 13681,419,77,342
ZCTA5 13682,311,647,-336
ZCTA5 13683,0,213,-213
ZCTA5 13684,451,268,183
ZCTA5 13685,1046,2481,-1435
ZCTA5 13687,231,428,-197
ZCTA5 13690,312,307,5
ZCTA5 13691,1155,1020,135
ZCTA5 13692,86,71,15
ZCTA5 13693,149,182,-33
ZCTA5 13694,579,1236,-657
ZCTA5 13695,53,383,-330
ZCTA5 13696,110,8035,-7925
ZCTA5 13697,787,46,741
ZCTA5 13699,0,1521,-1521
ZCTA5 13730,1207,500,707
ZCTA5 13731,525,779,-254
ZCTA5 13732,3058,484,2574
ZCTA5 13733,2166,193,1973
ZCTA5 13734,888,1450,-562
ZCTA5 13736,820,194,626
ZCTA5 13738,18,82,-64
ZCTA5 13739,325,513,-188
ZCTA5 13740,234,747,-513
ZCTA5 13743,1567,681,886
ZCTA5 13744,457,546,-89
ZCTA5 13746,866,1713,-847
ZCTA5 13747,22,934,-912
ZCTA5 13748,1544,427,1117
ZCTA5 13750,350,5626,-5276
ZCTA5 13751,49,8215,-8166
ZCTA5 13752,315,1368,-1053
ZCTA5 13753,1808,0,1808
ZCTA5 13754,1134,4956,-3822
ZCTA5 13755,385,1677,-1292
ZCTA5 13756,241,254,-13
ZCTA5 13757,542,1655,-1113
ZCTA5 13760,19362,46,19316
ZCTA5 13774,113,574,-461
ZCTA5 13775,724,1907,-1183
ZCTA5 13776,218,518,-300
ZCTA5 13777,146,203,-57
ZCTA5 13778,2303,179,2124
ZCTA5 13780,311,660,-349
ZCTA5 13782,272,287,-15
ZCTA5 13783,1080,107,973
ZCTA5 13784,98,137,-39
ZCTA5 13786,194,39,155
ZCTA5 13787,1399,1735,-336
ZCTA5 13788,382,9134,-8752
ZCTA5 13790,8124,3100,5024
ZCTA5 13795,1537,94,1443
ZCTA5 13796,465,19,446
ZCTA5 13797,832,205,627
ZCTA5 13801,619,1565,-946
ZCTA5 13802,504,238,266
ZCTA5 13803,1516,473,1043
ZCTA5 13804,79,2579,-2500
ZCTA5 13806,88,8352,-8264
ZCTA5 13807,471,0,471
ZCTA5 13808,520,7981,-7461
ZCTA5 13809,719,3609,-2890
ZCTA5 13810,566,11311,-10745
ZCTA5 13811,1558,3757,-2199
ZCTA5 13812,908,4110,-3202
ZCTA5 13813,255,771,-516
ZCTA5 13814,10,3872,-3862
ZCTA5 13815,5728,487,5241
ZCTA5 13820,7376,2420,4956
ZCTA5 13825,1174,2528,-1354
ZCTA5 13826,94,880,-786
ZCTA5 13827,5084,706,4378
ZCTA5 13830,2050,9736,-7686
ZCTA5 13832,159,650,-491
ZCTA5 13833,1462,1273,189
ZCTA5 13834,116,368,-252
ZCTA5 13835,508,588,-80
ZCTA5 13838,1603,628,975
ZCTA5 13839,502,3693,-3191
ZCTA5 13841,234,2555,-2321
ZCTA5 13842,196,808,-612
ZCTA5 13843,787,832,-45
ZCTA5 13844,223,64,159
ZCTA5 13846,226,2162,-1936
ZCTA5 13847,10,367,-357
ZCTA5 13849,1987,35,1952
ZCTA5 13850,9311,773,8538
ZCTA5 13856,2696,106,2590
ZCTA5 13859,44,1664,-1620
ZCTA5 13860,48,10692,-10644
ZCTA5 13861,291,2542,-2251
ZCTA5 13862,1585,6526,-4941
ZCTA5 13863,209,7471,-7262
ZCTA5 13864,607,6835,-6228
ZCTA5 13865,2521,552,1969
ZCTA5 13901,8480,629,7851
ZCTA5 13902,0,3051,-3051
ZCTA5 13903,8127,796,7331
ZCTA5 13904,3637,3772,-135
ZCTA5 13905,11321,286,11035
ZCTA5 14001,4121,102,4019
ZCTA5 14004,3920,1358,2562
ZCTA5 14005,737,5631,-4894
ZCTA5 14006,3996,699,3297
ZCTA5 14008,609,516,93
ZCTA5 14009,2558,1841,717
ZCTA5 14011,2172,2695,-523
ZCTA5 14012,1061,297,764
ZCTA5 14013,647,2112,-1465
ZCTA5 14020,10145,7793,2352
ZCTA5 14024,578,17534,-16956
ZCTA5 14025,1682,1817,-135
ZCTA5 14026,295,1204,-909
ZCTA5 14027,38,149,-111
ZCTA5 14028,642,2571,-1929
ZCTA5 14029,33,11831,-11798
ZCTA5 14030,702,442,260
ZCTA5 14031,3967,4749,-782
ZCTA5 14032,3733,20843,-17110
ZCTA5 14033,684,1205,-521
ZCTA5 14034,771,764,7
ZCTA5 14035,32,506,-474
ZCTA5 14036,2217,4217,-2000
ZCTA5 14037,390,1703,-1313
ZCTA5 14039,38,2110,-2072
ZCTA5 14040,718,0,718
ZCTA5 14041,64,1189,-1125
ZCTA5 14042,1860,6,1854
ZCTA5 14043,11177,238,10939
ZCTA5 14047,2481,18898,-16417
ZCTA5 14048,6831,1501,5330
ZCTA5 14051,7892,321,7571
ZCTA5 14052,7274,11828,-4554
ZCTA5 14054,510,614,-104
ZCTA5 14055,683,98,585
ZCTA5 14056,103,1920,-1817
ZCTA5 14057,3165,2399,766
ZCTA5 14058,750,18,732
ZCTA5 14059,3761,46,3715
ZCTA5 14060,190,2036,-1846
ZCTA5 14061,26,817,-791
ZCTA5 14062,1330,850,480
ZCTA5 14063,5003,3193,1810
ZCTA5 14065,597,423,174
ZCTA5 14066,463,606,-143
ZCTA5 14067,1806,18507,-16701
ZCTA5 14068,2842,729,2113
ZCTA5 14069,261,32,229
ZCTA5 14070,2313,158,2155
ZCTA5 14072,8800,917,7883
ZCTA5 14075,19501,820,18681
ZCTA5 14080,1733,1273,460
ZCTA5 14081,1228,150,1078
ZCTA5 14082,221,2254,-2033
ZCTA5 14083,5,6244,-6239
ZCTA5 14085,2818,1905,913
ZCTA5 14086,14655,646,14009
ZCTA5 14091,561,4536,-3975
ZCTA5 14092,4776,9818,-5042
ZCTA5 14094,21279,9216,12063
ZCTA5 14098,1154,4080,-2926
ZCTA5 14101,710,4066,-3356
ZCTA5 14102,548,5796,-5248
ZCTA5 14103,4542,9116,-4574
ZCTA5 14105,1770,4728,-2958
ZCTA5 14108,2157,8945,-6788
ZCTA5 14109,0,8037,-8037
ZCTA5 14111,1248,15571,-14323
ZCTA5 14112,37,11230,-11193
ZCTA5 14113,309,10488,-10179
ZCTA5 14120,18918,8656,10262
ZCTA5 14125,1384,5133,-3749
ZCTA5 14126,214,10054,-9840
ZCTA5 14127,12446,22126,-9680
ZCTA5 14129,440,7286,-6846
ZCTA5 14130,39,9577,-9538
ZCTA5 14131,1931,16720,-14789
ZCTA5 14132,2587,14465,-11878
ZCTA5 14134,37,12378,-12341
ZCTA5 14135,46,10370,-10324
ZCTA5 14136,2180,8684,-6504
ZCTA5 14138,738,0,738
ZCTA5 14139,727,5974,-5247
ZCTA5 14141,3306,0,3306
ZCTA5 14143,426,2601,-2175
ZCTA5 14145,502,12644,-12142
ZCTA5 14150,19293,6877,12416
ZCTA5 14166,103,4837,-4734
ZCTA5 14167,661,2788,-2127
ZCTA5 14168,35,60,-25
ZCTA5 14169,71,1482,-1411
ZCTA5 14170,925,515,410
ZCTA5 14171,777,7140,-6363
ZCTA5 14172,1287,938,349
ZCTA5 14173,72,1914,-1842
ZCTA5 14174,2447,11587,-9140
ZCTA5 14201,5770,4236,1534
ZCTA5 14202,2164,856,1308
ZCTA5 14203,1433,3373,-1940
ZCTA5 14204,4381,2227,2154
ZCTA5 14206,9432,1665,7767
ZCTA5 14207,9902,1131,8771
ZCTA5 14208,4349,4084,265
ZCTA5 14209,4261,117,4144
ZCTA5 14210,7047,3516,3531
ZCTA5 14211,9465,16426,-6961
ZCTA5 14212,4972,3237,1735
ZCTA5 14213,9543,7899,1644
ZCTA5 14214,8418,223,8195
ZCTA5 14215,16804,2587,14217
ZCTA5 14216,11788,680,11108
ZCTA5 14217,10800,3762,7038
ZCTA5 14218,8775,6800,1975
ZCTA5 14219,5258,2420,2838
ZCTA5 14220,10485,3123,7362
ZCTA5 14221,23521,1281,22240
ZCTA5 14222,6779,3259,3520
ZCTA5 14223,10072,90,9982
ZCTA5 14224,17973,909,17064
ZCTA5 14225,16038,700,15338
ZCTA5 14226,12635,382,12253
ZCTA5 14227,9861,153,9708
ZCTA5 14228,9964,270,9694
ZCTA5 14260,0,714,-714
ZCTA5 14261,0,3224,-3224
ZCTA5 14301,5773,1729,4044
ZCTA5 14302,126,111,15
ZCTA5 14303,2867,2353,514
ZCTA5 14304,12496,3058,9438
ZCTA5 14305,7150,3971,3179
ZCTA5 14411,4977,703,4274
ZCTA5 14413,25,2079,-2054
ZCTA5 14414,2954,508,2446
ZCTA5 14415,66,511,-445
ZCTA5 14416,1534,1842,-308
ZCTA5 14418,446,209,237
ZCTA5 14420,6922,1974,4948
ZCTA5 14422,734,5851,-5117
ZCTA5 14423,2054,2353,-299
ZCTA5 14424,12522,816,11706
ZCTA5 14425,5031,1190,3841
ZCTA5 14427,785,4500,-3715
ZCTA5 14428,2894,958,1936
ZCTA5 14432,2027,3982,-1955
ZCTA5 14433,1620,1036,584
ZCTA5 14435,1059,7870,-6811
ZCTA5 14437,3979,5080,-1101
ZCTA5 14441,93,46,47
ZCTA5 14445,3373,2261,1112
ZCTA5 14450,18271,1877,16394
ZCTA5 14453,0,800,-800
ZCTA5 14454,3283,11815,-8532
ZCTA5 14456,7709,251,7458
ZCTA5 14462,270,71,199
ZCTA5 14463,134,65,69
ZCTA5 14464,2742,1001,1741
ZCTA5 14466,626,36,590
ZCTA5 14467,4426,1168,3258
ZCTA5 14468,6717,838,5879
ZCTA5 14469,2574,85,2489
ZCTA5 14470,3146,1894,1252
ZCTA5 14471,1256,1671,-415
ZCTA5 14472,3436,19,3417
ZCTA5 14475,145,642,-497
ZCTA5 14476,941,2199,-1258
ZCTA5 14477,666,515,151
ZCTA5 14478,293,6695,-6402
ZCTA5 14479,84,710,-626
ZCTA5 14480,285,1174,-889
ZCTA5 14481,712,5664,-4952
ZCTA5 14482,3640,2195,1445
ZCTA5 14485,1573,2608,-1035
ZCTA5 14486,132,497,-365
ZCTA5 14487,2263,2215,48
ZCTA5 14489,2642,19666,-17024
ZCTA5 14502,4270,46,4224
ZCTA5 14504,654,3707,-3053
ZCTA5 14505,2038,15,2023
ZCTA5 14506,370,2906,-2536
ZCTA5 14507,366,2086,-1720
ZCTA5 14510,2136,647,1489
ZCTA5 14511,136,67,69
ZCTA5 14512,1891,1228,663
ZCTA5 14513,5728,4706,1022
ZCTA5 14514,2550,11420,-8870
ZCTA5 14515,109,9360,-9251
ZCTA5 14516,824,5191,-4367
ZCTA5 14517,1103,17102,-15999
ZCTA5 14519,5306,7106,-1800
ZCTA5 14521,1123,6585,-5462
ZCTA5 14522,4127,14287,-10160
ZCTA5 14525,1015,4884,-3869
ZCTA5 14526,8064,81,7983
ZCTA5 14527,4830,6888,-2058
ZCTA5 14529,12,11675,-11663
ZCTA5 14530,2498,9376,-6878
ZCTA5 14532,1654,8242,-6588
ZCTA5 14533,793,5729,-4936
ZCTA5 14534,12347,11503,844
ZCTA5 14536,286,12762,-12476
ZCTA5 14537,27,5358,-5331
ZCTA5 14539,41,8409,-8368
ZCTA5 14541,799,13955,-13156
ZCTA5 14542,0,4417,-4417
ZCTA5 14543,1309,12134,-10825
ZCTA5 14544,728,0,728
ZCTA5 14545,44,17562,-17518
ZCTA5 14546,2099,2694,-595
ZCTA5 14548,1759,92,1667
ZCTA5 14549,154,100,54
ZCTA5 14550,577,630,-53
ZCTA5 14551,2455,1491,964
ZCTA5 14555,657,711,-54
ZCTA5 14556,0,1463,-1463
ZCTA5 14557,55,204,-149
ZCTA5 14559,7268,1213,6055
ZCTA5 14560,950,899,51
ZCTA5 14561,1035,299,736
ZCTA5 14564,6569,768,5801
ZCTA5 14568,2555,1398,1157
ZCTA5 14569,2877,310,2567
ZCTA5 14571,474,66,408
ZCTA5 14572,1792,106,1686
ZCTA5 14580,22955,475,22480
ZCTA5 14585,97,880,-783
ZCTA5 14586,4582,527,4055
ZCTA5 14588,0,2256,-2256
ZCTA5 14589,3176,320,2856
ZCTA5 14590,2233,395,1838
ZCTA5 14591,654,564,90
ZCTA5 14592,97,75,22
ZCTA5 14604,1719,1710,9
ZCTA5 14605,4065,1187,2878
ZCTA5 14606,11059,83,10976
ZCTA5 14607,10829,1787,9042
ZCTA5 14608,5626,1444,4182
ZCTA5 14609,17889,1141,16748
ZCTA5 14610,7155,614,6541
ZCTA5 14611,7237,852,6385
ZCTA5 14612,15073,55,15018
ZCTA5 14613,6010,660,5350
ZCTA5 14614,54,427,-373
ZCTA5 14615,7598,872,6726
ZCTA5 14616,11388,351,11037
ZCTA5 14617,9708,1906,7802
ZCTA5 14618,8302,104,8198
ZCTA5 14619,5545,416,5129
ZCTA5 14620,12001,288,11713
ZCTA5 14621,13001,1205,11796
ZCTA5 14622,5899,49,5850
ZCTA5 14623,8545,1326,7219
ZCTA5 14624,15274,8104,7170
ZCTA5 14625,4580,683,3897
ZCTA5 14626,12790,429,12361
ZCTA5 14627,0,1261,-1261
ZCTA5 14642,0,1574,-1574
ZCTA5 14701,16742,93,16649
ZCTA5 14706,2535,906,1629
ZCTA5 14707,34,313,-279
ZCTA5 14708,52,16,36
ZCTA5 14709,506,2972,-2466
ZCTA5 14710,1386,756,630
ZCTA5 14711,653,972,-319
ZCTA5 14712,1298,141,1157
ZCTA5 14714,196,340,-144
ZCTA5 14715,1031,2285,-1254
ZCTA5 14716,747,56,691
ZCTA5 14717,281,2188,-1907
