Zipcode,Median Income ,Old Median Income,Growth
ZCTA5 41014,2958,610,2348
ZCTA5 41015,8099,26,8073
ZCTA5 41016,2770,1096,1674
ZCTA5 41017,15870,653,15217
ZCTA5 41018,11497,7591,3906
ZCTA5 41030,1969,837,1132
ZCTA5 41031,6433,239,6194
ZCTA5 41033,632,2510,-1878
ZCTA5 41034,477,1414,-937
ZCTA5 41035,4386,104,4282
ZCTA5 41039,1009,322,687
ZCTA5 41040,2869,507,2362
ZCTA5 41041,2939,0,2939
ZCTA5 41042,22003,1813,20190
ZCTA5 41043,597,662,-65
ZCTA5 41044,455,479,-24
ZCTA5 41045,510,2104,-1594
ZCTA5 41046,543,1264,-721
ZCTA5 41048,5390,783,4607
ZCTA5 41049,823,59,764
ZCTA5 41051,10947,933,10014
ZCTA5 41052,89,747,-658
ZCTA5 41055,734,1287,-553
ZCTA5 41056,5345,1103,4242
ZCTA5 41059,1175,1894,-719
ZCTA5 41063,1011,410,601
ZCTA5 41064,794,1282,-488
ZCTA5 41071,9653,900,8753
ZCTA5 41073,2683,787,1896
ZCTA5 41074,2564,54,2510
ZCTA5 41075,6586,25,6561
ZCTA5 41076,6658,3449,3209
ZCTA5 41080,603,9218,-8615
ZCTA5 41083,475,451,24
ZCTA5 41085,398,11818,-11420
ZCTA5 41086,802,468,334
ZCTA5 41091,7638,763,6875
ZCTA5 41092,1110,619,491
ZCTA5 41093,1074,889,185
ZCTA5 41094,4841,688,4153
ZCTA5 41095,1359,173,1186
ZCTA5 41097,2436,62,2374
ZCTA5 41098,638,333,305
ZCTA5 41101,7714,1568,6146
ZCTA5 41102,7346,991,6355
ZCTA5 41121,632,953,-321
ZCTA5 41124,407,19755,-19348
ZCTA5 41129,3511,33,3478
ZCTA5 41132,168,7972,-7804
ZCTA5 41135,107,12483,-12376
ZCTA5 41139,3332,1015,2317
ZCTA5 41141,769,1579,-810
ZCTA5 41142,28,417,-389
ZCTA5 41143,4706,37,4669
ZCTA5 41144,3601,2537,1064
ZCTA5 41146,184,2651,-2467
ZCTA5 41149,154,62,92
ZCTA5 41159,164,561,-397
ZCTA5 41164,4467,6410,-1943
ZCTA5 41166,315,593,-278
ZCTA5 41168,981,12187,-11206
ZCTA5 41169,2293,81,2212
ZCTA5 41171,1310,77,1233
ZCTA5 41174,400,312,88
ZCTA5 41175,2201,59,2142
ZCTA5 41179,2752,138,2614
ZCTA5 41180,355,535,-180
ZCTA5 41181,52,661,-609
ZCTA5 41183,714,15,699
ZCTA5 41189,709,6660,-5951
ZCTA5 41201,71,887,-816
ZCTA5 41203,269,3267,-2998
ZCTA5 41204,286,465,-179
ZCTA5 41214,152,2557,-2405
ZCTA5 41216,549,1067,-518
ZCTA5 41219,696,235,461
ZCTA5 41222,995,2193,-1198
ZCTA5 41224,1566,591,975
ZCTA5 41226,74,1681,-1607
ZCTA5 41230,4281,5723,-1442
ZCTA5 41231,420,312,108
ZCTA5 41232,172,418,-246
ZCTA5 41234,202,1583,-1381
ZCTA5 41238,341,2657,-2316
ZCTA5 41240,2429,4215,-1786
ZCTA5 41250,417,257,160
ZCTA5 41254,239,943,-704
ZCTA5 41255,261,263,-2
ZCTA5 41256,848,17032,-16184
ZCTA5 41257,238,102,136
ZCTA5 41260,258,1938,-1680
ZCTA5 41262,317,381,-64
ZCTA5 41263,107,4254,-4147
ZCTA5 41264,257,3030,-2773
ZCTA5 41265,460,458,2
ZCTA5 41267,291,846,-555
ZCTA5 41268,337,165,172
ZCTA5 41271,89,859,-770
ZCTA5 41274,243,313,-70
ZCTA5 41301,2143,5766,-3623
ZCTA5 41310,0,205,-205
ZCTA5 41311,2341,262,2079
ZCTA5 41314,1577,452,1125
ZCTA5 41317,224,17041,-16817
ZCTA5 41332,305,14957,-14652
ZCTA5 41339,4236,3070,1166
ZCTA5 41348,465,104,361
ZCTA5 41351,8,0,8
ZCTA5 41352,242,402,-160
ZCTA5 41360,114,491,-377
ZCTA5 41364,65,911,-846
ZCTA5 41365,303,200,103
ZCTA5 41366,22,1598,-1576
ZCTA5 41367,98,539,-441
ZCTA5 41385,248,3342,-3094
ZCTA5 41386,11,70,-59
ZCTA5 41390,38,402,-364
ZCTA5 41397,60,713,-653
ZCTA5 41408,170,47,123
ZCTA5 41421,137,319,-182
ZCTA5 41425,437,702,-265
ZCTA5 41464,137,367,-230
ZCTA5 41465,4134,4533,-399
ZCTA5 41472,3300,2186,1114
ZCTA5 41501,9306,1835,7471
ZCTA5 41503,149,459,-310
ZCTA5 41512,250,580,-330
ZCTA5 41513,196,1493,-1297
ZCTA5 41514,1190,724,466
ZCTA5 41517,22,113,-91
ZCTA5 41519,312,697,-385
ZCTA5 41522,2004,0,2004
ZCTA5 41524,95,227,-132
ZCTA5 41526,23,2085,-2062
ZCTA5 41527,345,274,71
ZCTA5 41528,154,493,-339
ZCTA5 41531,376,119,257
ZCTA5 41534,97,22,75
ZCTA5 41535,286,185,101
ZCTA5 41537,1620,686,934
ZCTA5 41538,115,87,28
ZCTA5 41539,693,2116,-1423
ZCTA5 41540,95,1155,-1060
ZCTA5 41543,252,1081,-829
ZCTA5 41544,209,1265,-1056
ZCTA5 41547,367,2510,-2143
ZCTA5 41548,453,947,-494
ZCTA5 41553,781,608,173
ZCTA5 41554,296,700,-404
ZCTA5 41555,309,1229,-920
ZCTA5 41557,858,15761,-14903
ZCTA5 41558,310,10983,-10673
ZCTA5 41559,184,415,-231
ZCTA5 41560,77,2837,-2760
ZCTA5 41562,955,289,666
ZCTA5 41563,114,607,-493
ZCTA5 41564,241,1246,-1005
ZCTA5 41566,199,4317,-4118
ZCTA5 41567,33,1432,-1399
ZCTA5 41568,350,502,-152
ZCTA5 41571,208,697,-489
ZCTA5 41572,1375,218,1157
ZCTA5 41601,288,1151,-863
ZCTA5 41602,346,654,-308
ZCTA5 41603,671,335,336
ZCTA5 41604,197,1776,-1579
ZCTA5 41605,347,509,-162
ZCTA5 41606,251,442,-191
ZCTA5 41607,169,58,111
ZCTA5 41612,126,692,-566
ZCTA5 41615,137,7634,-7497
ZCTA5 41616,248,9663,-9415
ZCTA5 41619,141,251,-110
ZCTA5 41621,71,1296,-1225
ZCTA5 41622,86,1213,-1127
ZCTA5 41630,337,705,-368
ZCTA5 41631,288,384,-96
ZCTA5 41632,229,3793,-3564
ZCTA5 41635,1263,269,994
ZCTA5 41636,433,2464,-2031
ZCTA5 41640,441,1892,-1451
ZCTA5 41642,315,300,15
ZCTA5 41643,65,168,-103
ZCTA5 41645,299,2597,-2298
ZCTA5 41647,502,3900,-3398
ZCTA5 41649,950,81,869
ZCTA5 41650,194,2274,-2080
ZCTA5 41651,76,0,76
ZCTA5 41653,4135,7849,-3714
ZCTA5 41655,477,528,-51
ZCTA5 41659,299,1251,-952
ZCTA5 41660,102,102,0
ZCTA5 41663,115,5012,-4897
ZCTA5 41666,375,1764,-1389
ZCTA5 41667,115,989,-874
ZCTA5 41669,256,1597,-1341
ZCTA5 41701,6092,18727,-12635
ZCTA5 41712,118,705,-587
ZCTA5 41713,44,558,-514
ZCTA5 41714,172,128,44
ZCTA5 41719,481,683,-202
ZCTA5 41721,327,2499,-2172
ZCTA5 41722,509,9183,-8674
ZCTA5 41723,465,1561,-1096
ZCTA5 41725,181,256,-75
ZCTA5 41727,553,1694,-1141
ZCTA5 41729,0,1905,-1905
ZCTA5 41731,355,6075,-5720
ZCTA5 41735,63,552,-489
ZCTA5 41739,48,127,-79
ZCTA5 41740,216,707,-491
ZCTA5 41745,187,644,-457
ZCTA5 41746,261,781,-520
ZCTA5 41749,939,239,700
ZCTA5 41751,112,3511,-3399
ZCTA5 41754,263,866,-603
ZCTA5 41759,209,3115,-2906
ZCTA5 41760,180,2010,-1830
ZCTA5 41762,0,286,-286
ZCTA5 41763,233,5828,-5595
ZCTA5 41764,219,1292,-1073
ZCTA5 41766,209,52,157
ZCTA5 41772,135,172,-37
ZCTA5 41773,504,214,290
ZCTA5 41774,1033,2217,-1184
ZCTA5 41775,35,835,-800
ZCTA5 41776,464,384,80
ZCTA5 41777,382,954,-572
ZCTA5 41778,108,113,-5
ZCTA5 41804,343,868,-525
ZCTA5 41810,144,955,-811
ZCTA5 41812,115,1012,-897
ZCTA5 41815,282,8904,-8622
ZCTA5 41817,227,50,177
ZCTA5 41819,201,172,29
ZCTA5 41821,89,1120,-1031
ZCTA5 41822,712,837,-125
ZCTA5 41824,331,111,220
ZCTA5 41825,115,2445,-2330
ZCTA5 41826,233,414,-181
ZCTA5 41828,223,1353,-1130
ZCTA5 41831,474,18066,-17592
ZCTA5 41832,141,13251,-13110
ZCTA5 41833,69,13902,-13833
ZCTA5 41834,142,3065,-2923
ZCTA5 41835,276,3371,-3095
ZCTA5 41836,344,1117,-773
ZCTA5 41837,219,3821,-3602
ZCTA5 41838,331,2329,-1998
ZCTA5 41839,224,20807,-20583
ZCTA5 41840,328,3062,-2734
ZCTA5 41843,209,181,28
ZCTA5 41844,499,58,441
ZCTA5 41845,141,4312,-4171
ZCTA5 41847,113,59,54
ZCTA5 41848,0,146,-146
ZCTA5 41849,73,8489,-8416
ZCTA5 41855,304,98,206
ZCTA5 41858,3106,181,2925
ZCTA5 41859,111,10848,-10737
ZCTA5 41861,140,2074,-1934
ZCTA5 41862,360,663,-303
ZCTA5 42001,12874,1503,11371
ZCTA5 42003,11256,11334,-78
ZCTA5 42020,777,7619,-6842
ZCTA5 42021,530,24764,-24234
ZCTA5 42022,28,6806,-6778
ZCTA5 42023,829,891,-62
ZCTA5 42024,426,1448,-1022
ZCTA5 42025,8127,10123,-1996
ZCTA5 42027,700,4686,-3986
ZCTA5 42028,217,13840,-13623
ZCTA5 42029,2634,509,2125
ZCTA5 42031,1218,395,823
ZCTA5 42032,105,20681,-20576
ZCTA5 42035,353,30,323
ZCTA5 42036,516,797,-281
ZCTA5 42037,0,2100,-2100
ZCTA5 42038,2037,4690,-2653
ZCTA5 42039,552,3564,-3012
ZCTA5 42040,345,97,248
ZCTA5 42041,1667,8164,-6497
ZCTA5 42044,1508,2069,-561
ZCTA5 42045,904,21784,-20880
ZCTA5 42047,72,10837,-10765
ZCTA5 42048,721,339,382
ZCTA5 42049,617,9323,-8706
ZCTA5 42050,1087,122,965
ZCTA5 42051,981,1580,-599
ZCTA5 42053,2056,3799,-1743
ZCTA5 42054,493,3004,-2511
ZCTA5 42055,1083,540,543
ZCTA5 42056,555,1135,-580
ZCTA5 42058,800,88,712
ZCTA5 42060,0,12423,-12423
ZCTA5 42061,56,67,-11
ZCTA5 42064,3041,1512,1529
ZCTA5 42066,9457,9273,184
ZCTA5 42069,219,497,-278
ZCTA5 42071,11690,410,11280
ZCTA5 42076,485,0,485
ZCTA5 42078,770,9851,-9081
ZCTA5 42079,460,21767,-21307
ZCTA5 42081,761,4978,-4217
ZCTA5 42082,867,183,684
ZCTA5 42083,187,30,157
ZCTA5 42085,270,921,-651
ZCTA5 42086,1540,23410,-21870
ZCTA5 42087,1009,1694,-685
ZCTA5 42088,835,184,651
ZCTA5 42101,22496,786,21710
ZCTA5 42103,9100,7602,1498
ZCTA5 42104,15334,7532,7802
ZCTA5 42120,848,40,808
ZCTA5 42122,2056,2161,-105
ZCTA5 42123,438,180,258
ZCTA5 42124,30,582,-552
ZCTA5 42127,2894,3385,-491
ZCTA5 42129,2846,13453,-10607
ZCTA5 42130,58,784,-726
ZCTA5 42131,44,1055,-1011
ZCTA5 42133,550,859,-309
ZCTA5 42134,6876,92,6784
ZCTA5 42140,455,390,65
ZCTA5 42141,12262,314,11948
ZCTA5 42151,67,1137,-1070
ZCTA5 42153,31,955,-924
ZCTA5 42154,193,95,98
ZCTA5 42156,159,204,-45
ZCTA5 42157,168,103,65
ZCTA5 42159,723,9050,-8327
ZCTA5 42160,618,2678,-2060
ZCTA5 42163,21,797,-776
ZCTA5 42164,6359,11883,-5524
ZCTA5 42166,877,9263,-8386
ZCTA5 42167,3460,3403,57
ZCTA5 42170,580,15723,-15143
ZCTA5 42171,2425,5090,-2665
ZCTA5 42202,768,9868,-9100
ZCTA5 42204,280,17104,-16824
ZCTA5 42206,2128,11036,-8908
ZCTA5 42207,451,241,210
ZCTA5 42210,1970,8037,-6067
ZCTA5 42211,5313,9168,-3855
ZCTA5 42214,257,13018,-12761
ZCTA5 42215,645,12214,-11569
ZCTA5 42217,1270,7195,-5925
ZCTA5 42220,2299,739,1560
ZCTA5 42223,4346,10691,-6345
ZCTA5 42232,210,11280,-11070
ZCTA5 42234,893,13417,-12524
ZCTA5 42236,240,1441,-1201
ZCTA5 42240,16619,9220,7399
ZCTA5 42252,26,14838,-14812
ZCTA5 42254,117,8526,-8409
ZCTA5 42256,1984,20859,-18875
ZCTA5 42259,416,19091,-18675
ZCTA5 42261,3551,21356,-17805
ZCTA5 42262,3280,7606,-4326
ZCTA5 42265,329,16859,-16530
ZCTA5 42266,832,17169,-16337
ZCTA5 42273,264,1585,-1321
ZCTA5 42274,971,20196,-19225
ZCTA5 42275,310,1250,-940
ZCTA5 42276,6038,7819,-1781
ZCTA5 42280,146,1243,-1097
ZCTA5 42285,167,2798,-2631
ZCTA5 42286,495,2431,-1936
ZCTA5 42301,18528,60,18468
ZCTA5 42303,16483,1463,15020
ZCTA5 42320,3341,393,2948
ZCTA5 42321,160,552,-392
ZCTA5 42322,51,98,-47
ZCTA5 42323,242,145,97
ZCTA5 42324,413,241,172
ZCTA5 42325,647,964,-317
ZCTA5 42326,101,5451,-5350
ZCTA5 42327,1595,43,1552
ZCTA5 42328,435,2119,-1684
ZCTA5 42330,3501,773,2728
ZCTA5 42332,83,345,-262
ZCTA5 42333,332,2458,-2126
ZCTA5 42337,614,14,600
ZCTA5 42338,21,487,-466
ZCTA5 42339,312,4078,-3766
ZCTA5 42343,532,614,-82
ZCTA5 42344,325,316,9
ZCTA5 42345,4513,1238,3275
ZCTA5 42347,2244,465,1779
ZCTA5 42348,1911,2153,-242
ZCTA5 42349,564,359,205
ZCTA5 42350,550,497,53
ZCTA5 42351,1716,834,882
ZCTA5 42352,756,4405,-3649
ZCTA5 42354,87,479,-392
ZCTA5 42355,570,1742,-1172
ZCTA5 42356,0,1107,-1107
ZCTA5 42361,233,308,-75
ZCTA5 42366,1969,489,1480
ZCTA5 42367,307,13162,-12855
ZCTA5 42368,438,0,438
ZCTA5 42369,103,648,-545
ZCTA5 42370,37,234,-197
ZCTA5 42371,127,108,19
ZCTA5 42372,671,4142,-3471
ZCTA5 42374,58,1711,-1653
ZCTA5 42376,2336,444,1892
ZCTA5 42378,1245,1105,140
ZCTA5 42404,842,12539,-11697
ZCTA5 42406,979,1927,-948
ZCTA5 42408,2579,1671,908
ZCTA5 42409,814,368,446
ZCTA5 42410,403,22,381
ZCTA5 42411,743,61,682
ZCTA5 42413,1095,584,511
ZCTA5 42420,15524,165,15359
ZCTA5 42431,10884,99,10785
ZCTA5 42436,576,43,533
ZCTA5 42437,2629,2384,245
ZCTA5 42440,430,359,71
ZCTA5 42441,579,651,-72
ZCTA5 42442,1194,456,738
ZCTA5 42444,0,76,-76
ZCTA5 42445,4370,1358,3012
ZCTA5 42450,1636,3618,-1982
ZCTA5 42451,222,1422,-1200
ZCTA5 42452,861,391,470
ZCTA5 42453,211,6218,-6007
ZCTA5 42455,1042,227,815
ZCTA5 42456,641,492,149
ZCTA5 42458,546,177,369
ZCTA5 42459,1514,2622,-1108
ZCTA5 42461,528,441,87
ZCTA5 42462,421,0,421
ZCTA5 42463,75,535,-460
ZCTA5 42464,683,2295,-1612
ZCTA5 42501,6471,840,5631
ZCTA5 42503,10033,25,10008
ZCTA5 42516,221,125,96
ZCTA5 42518,1062,1073,-11
ZCTA5 42519,1187,243,944
ZCTA5 42528,654,2638,-1984
ZCTA5 42533,351,518,-167
ZCTA5 42539,3710,42,3668
ZCTA5 42541,112,6209,-6097
ZCTA5 42544,2412,338,2074
ZCTA5 42553,2197,11391,-9194
ZCTA5 42565,239,3025,-2786
ZCTA5 42566,107,1078,-971
ZCTA5 42567,2159,1463,696
ZCTA5 42602,3754,1116,2638
ZCTA5 42603,194,20,174
ZCTA5 42629,2237,1186,1051
ZCTA5 42631,54,1306,-1252
ZCTA5 42633,7333,0,7333
ZCTA5 42634,564,454,110
ZCTA5 42635,1615,394,1221
ZCTA5 42638,46,2243,-2197
ZCTA5 42642,4726,917,3809
ZCTA5 42647,1225,6193,-4968
ZCTA5 42649,634,78,556
ZCTA5 42653,1380,77,1303
ZCTA5 42701,21283,1512,19771
ZCTA5 42712,648,547,101
ZCTA5 42713,761,635,126
ZCTA5 42715,91,347,-256
ZCTA5 42716,669,172,497
ZCTA5 42717,2448,10756,-8308
ZCTA5 42718,9837,589,9248
ZCTA5 42721,1277,43,1234
ZCTA5 42722,198,1291,-1093
ZCTA5 42724,1875,3094,-1219
ZCTA5 42726,1791,5756,-3965
ZCTA5 42728,6078,158,5920
ZCTA5 42729,577,247,330
ZCTA5 42732,673,617,56
ZCTA5 42733,589,15099,-14510
ZCTA5 42740,961,92,869
ZCTA5 42741,121,994,-873
ZCTA5 42742,31,90,-59
ZCTA5 42743,3558,703,2855
ZCTA5 42746,747,1046,-299
ZCTA5 42748,3444,5458,-2014
ZCTA5 42749,2070,12115,-10045
ZCTA5 42753,304,143,161
ZCTA5 42754,5816,2960,2856
ZCTA5 42757,1263,4873,-3610
ZCTA5 42758,12,1120,-1108
ZCTA5 42759,6,1289,-1283
ZCTA5 42762,41,2435,-2394
ZCTA5 42764,176,4170,-3994
ZCTA5 42765,2278,10707,-8429
ZCTA5 42776,768,10019,-9251
ZCTA5 42782,289,9939,-9650
ZCTA5 42784,1044,5768,-4724
ZCTA5 42788,140,9147,-9007
ZCTA5 43001,1072,1831,-759
ZCTA5 43002,319,7905,-7586
ZCTA5 43003,1095,11993,-10898
ZCTA5 43004,10941,13363,-2422
ZCTA5 43005,168,13243,-13075
ZCTA5 43006,156,17725,-17569
ZCTA5 43007,31,8583,-8552
ZCTA5 43008,1036,2713,-1677
ZCTA5 43009,680,2959,-2279
ZCTA5 43010,102,2736,-2634
ZCTA5 43011,2485,8972,-6487
ZCTA5 43013,521,22735,-22214
ZCTA5 43014,1194,0,1194
ZCTA5 43015,21467,3066,18401
ZCTA5 43016,18509,708,17801
ZCTA5 43017,15888,85,15803
ZCTA5 43018,25,1284,-1259
ZCTA5 43019,3392,942,2450
ZCTA5 43021,4392,454,3938
ZCTA5 43022,929,27,902
ZCTA5 43023,4485,170,4315
ZCTA5 43025,2059,1854,205
ZCTA5 43026,24574,2799,21775
ZCTA5 43027,54,8501,-8447
ZCTA5 43028,2802,551,2251
ZCTA5 43029,135,430,-295
ZCTA5 43030,104,901,-797
ZCTA5 43031,5125,2266,2859
ZCTA5 43032,0,752,-752
ZCTA5 43033,192,68,124
ZCTA5 43035,11235,452,10783
ZCTA5 43036,146,161,-15
ZCTA5 43037,62,48,14
ZCTA5 43040,12645,39,12606
ZCTA5 43044,1967,710,1257
ZCTA5 43045,641,135,506
ZCTA5 43046,1463,633,830
ZCTA5 43047,9,332,-323
ZCTA5 43050,12151,1161,10990
ZCTA5 43054,10624,841,9783
ZCTA5 43055,24398,80,24318
ZCTA5 43056,6957,597,6360
ZCTA5 43060,1050,644,406
ZCTA5 43061,1601,2325,-724
ZCTA5 43062,11281,1431,9850
ZCTA5 43064,5711,22,5689
ZCTA5 43065,15864,578,15286
ZCTA5 43066,465,37,428
ZCTA5 43067,439,1829,-1390
ZCTA5 43068,23078,3093,19985
ZCTA5 43070,32,662,-630
ZCTA5 43071,790,498,292
ZCTA5 43072,2312,98,2214
ZCTA5 43074,5485,744,4741
ZCTA5 43076,3331,657,2674
ZCTA5 43077,61,1078,-1017
ZCTA5 43078,8360,1777,6583
ZCTA5 43080,1604,513,1091
ZCTA5 43081,26339,411,25928
ZCTA5 43082,11822,678,11144
ZCTA5 43084,227,266,-39
ZCTA5 43085,10399,1664,8735
ZCTA5 43101,147,15,132
ZCTA5 43102,1577,1166,411
ZCTA5 43103,4076,305,3771
ZCTA5 43105,3225,2155,1070
ZCTA5 43106,614,358,256
ZCTA5 43107,1301,885,416
ZCTA5 43109,81,26,55
ZCTA5 43110,15795,288,15507
ZCTA5 43111,41,8148,-8107
ZCTA5 43112,1613,1759,-146
ZCTA5 43113,9721,1905,7816
ZCTA5 43115,538,1107,-569
ZCTA5 43116,783,2222,-1439
ZCTA5 43117,29,2983,-2954
ZCTA5 43119,10988,66,10922
ZCTA5 43123,26411,681,25730
ZCTA5 43125,5496,471,5025
ZCTA5 43126,152,54,98
ZCTA5 43127,110,365,-255
ZCTA5 43128,906,1480,-574
ZCTA5 43130,23921,1775,22146
ZCTA5 43135,1743,1016,727
ZCTA5 43136,798,100,698
ZCTA5 43137,929,937,-8
ZCTA5 43138,7426,64,7362
ZCTA5 43140,7806,3693,4113
ZCTA5 43142,60,2388,-2328
ZCTA5 43143,2042,672,1370
ZCTA5 43144,181,1456,-1275
ZCTA5 43145,815,3159,-2344
ZCTA5 43146,3655,637,3018
ZCTA5 43147,14796,7,14789
ZCTA5 43148,689,658,31
ZCTA5 43149,1074,1288,-214
ZCTA5 43150,893,9563,-8670
ZCTA5 43151,86,12,74
ZCTA5 43152,310,107,203
ZCTA5 43153,363,20,343
ZCTA5 43154,1247,29,1218
ZCTA5 43155,982,277,705
ZCTA5 43156,83,93,-10
ZCTA5 43157,193,321,-128
ZCTA5 43158,132,794,-662
ZCTA5 43160,8956,122,8834
ZCTA5 43162,2681,3768,-1087
ZCTA5 43164,824,2321,-1497
ZCTA5 43201,14156,205,13951
ZCTA5 43202,9384,182,9202
ZCTA5 43203,4122,979,3143
ZCTA5 43204,17589,1425,16164
ZCTA5 43205,5415,1099,4316
ZCTA5 43206,11090,1186,9904
ZCTA5 43207,18992,1068,17924
ZCTA5 43209,12061,2298,9763
ZCTA5 43210,148,215,-67
ZCTA5 43211,8696,6244,2452
ZCTA5 43212,11970,126,11844
ZCTA5 43213,15582,7437,8145
ZCTA5 43214,12859,5307,7552
ZCTA5 43215,10221,152,10069
ZCTA5 43217,738,48,690
ZCTA5 43218,0,570,-570
ZCTA5 43219,11826,3870,7956
ZCTA5 43220,13230,0,13230
ZCTA5 43221,14627,3091,11536
ZCTA5 43222,1657,0,1657
ZCTA5 43223,9103,528,8575
ZCTA5 43224,18098,42,18056
ZCTA5 43227,9985,811,9174
ZCTA5 43228,22983,38,22945
ZCTA5 43229,21939,618,21321
ZCTA5 43230,24594,1084,23510
ZCTA5 43231,8528,124,8404
ZCTA5 43232,18943,69,18874
ZCTA5 43235,19107,804,18303
ZCTA5 43240,3554,1016,2538
ZCTA5 43302,19972,7725,12247
ZCTA5 43310,1142,1808,-666
ZCTA5 43311,8089,13716,-5627
ZCTA5 43314,1173,658,515
ZCTA5 43315,2746,7555,-4809
ZCTA5 43316,2514,8900,-6386
ZCTA5 43317,60,7328,-7268
ZCTA5 43318,1628,2127,-499
ZCTA5 43319,406,6851,-6445
ZCTA5 43320,516,6539,-6023
ZCTA5 43321,120,8966,-8846
ZCTA5 43322,126,4395,-4269
ZCTA5 43323,312,2990,-2678
ZCTA5 43324,1074,6165,-5091
ZCTA5 43325,24,580,-556
ZCTA5 43326,5297,26790,-21493
ZCTA5 43330,32,11817,-11785
ZCTA5 43331,2025,1237,788
ZCTA5 43332,677,5839,-5162
ZCTA5 43333,285,4290,-4005
ZCTA5 43334,2466,148,2318
ZCTA5 43336,0,805,-805
ZCTA5 43337,398,3595,-3197
ZCTA5 43338,3757,982,2775
ZCTA5 43340,703,121,582
ZCTA5 43341,419,2286,-1867
ZCTA5 43342,1275,12127,-10852
ZCTA5 43343,632,7733,-7101
ZCTA5 43344,2260,5141,-2881
ZCTA5 43345,356,7329,-6973
ZCTA5 43346,15,4333,-4318
ZCTA5 43347,474,7584,-7110
ZCTA5 43348,1001,24679,-23678
ZCTA5 43350,101,4080,-3979
ZCTA5 43351,4456,693,3763
ZCTA5 43356,429,1656,-1227
ZCTA5 43357,1672,8397,-6725
ZCTA5 43358,1006,13653,-12647
ZCTA5 43359,251,1770,-1519
ZCTA5 43360,676,3891,-3215
ZCTA5 43402,14033,1589,12444
ZCTA5 43403,6,21590,-21584
ZCTA5 43406,698,83,615
ZCTA5 43407,207,2504,-2297
ZCTA5 43408,104,495,-391
ZCTA5 43410,3931,1506,2425
ZCTA5 43412,1528,1139,389
ZCTA5 43413,384,955,-571
ZCTA5 43414,93,7900,-7807
ZCTA5 43416,1242,6723,-5481
ZCTA5 43420,12191,4181,8010
ZCTA5 43430,1934,7650,-5716
ZCTA5 43431,1762,414,1348
ZCTA5 43432,425,15490,-15065
ZCTA5 43433,24,14656,-14632
ZCTA5 43434,37,624,-587
ZCTA5 43435,405,0,405
ZCTA5 43436,0,18600,-18600
ZCTA5 43437,152,7643,-7491
ZCTA5 43438,149,9101,-8952
ZCTA5 43439,44,15308,-15264
ZCTA5 43440,2262,11399,-9137
ZCTA5 43442,356,24750,-24394
ZCTA5 43443,699,10607,-9908
ZCTA5 43445,462,16707,-16245
ZCTA5 43446,43,9144,-9101
ZCTA5 43447,1193,17317,-16124
ZCTA5 43449,3481,9917,-6436
ZCTA5 43450,1466,8804,-7338
ZCTA5 43451,458,2667,-2209
ZCTA5 43452,6676,3418,3258
ZCTA5 43456,179,8732,-8553
ZCTA5 43457,544,4776,-4232
ZCTA5 43458,153,15951,-15798
ZCTA5 43460,2580,5361,-2781
ZCTA5 43462,418,16956,-16538
ZCTA5 43463,204,13845,-13641
ZCTA5 43464,860,13774,-12914
ZCTA5 43465,2292,7447,-5155
ZCTA5 43466,851,17076,-16225
ZCTA5 43467,45,11467,-11422
ZCTA5 43468,215,7540,-7325
ZCTA5 43469,1170,2011,-841
ZCTA5 43501,319,12598,-12279
ZCTA5 43502,2594,11638,-9044
ZCTA5 43504,393,22263,-21870
