Zipcode,Median Income ,Old Median Income,Growth
78734,9164,25,9139
78735,8644,463,8181
78736,3854,245,3609
78737,7610,432,7178
78738,10467,241,10226
78739,6574,934,5640
78741,21432,2827,18605
78742,307,63,244
78744,17126,6025,11101
78745,28447,1439,27008
78746,10661,1031,9630
78747,7143,169,6974
78748,22407,172,22235
78749,15372,1548,13824
78750,11634,0,11634
78751,8550,36,8514
78752,9755,26,9729
78753,22306,90,22216
78754,10990,150,10840
78756,4389,287,4102
78757,11082,18,11064
78758,22641,553,22088
78759,21605,299,21306
78801,7092,539,6553
78802,0,268,-268
78827,382,6873,-6491
78828,64,34,30
78829,272,164,108
78830,197,2932,-2735
78832,1039,15690,-14651
78833,367,12736,-12369
78834,2293,16795,-14502
78836,30,173,-143
78837,88,0,88
78838,60,931,-871
78839,2830,4123,-1293
78840,15985,1541,14444
78841,0,390,-390
78842,0,6715,-6715
78843,15,4546,-4531
78850,287,410,-123
78851,45,12458,-12413
78852,17349,13327,4022
78860,0,19389,-19389
78861,4448,17871,-13423
78870,280,6485,-6205
78871,9,1259,-1250
78872,292,36,256
78873,470,3956,-3486
78877,341,1197,-856
78879,70,807,-737
78880,475,15979,-15504
78881,592,17974,-17382
78883,135,2111,-1976
78884,461,1192,-731
78885,38,1902,-1864
78886,138,0,138
78931,83,318,-235
78932,181,24,157
78933,597,238,359
78934,2234,3198,-964
78935,388,7463,-7075
78938,88,10819,-10731
78940,821,8927,-8106
78941,1073,3874,-2801
78942,3245,988,2257
78943,191,293,-102
78944,295,171,124
78945,4019,2827,1192
78946,381,5709,-5328
78947,1683,4236,-2553
78948,262,41,221
78949,184,336,-152
78950,871,296,575
78951,0,16038,-16038
78953,508,20522,-20014
78954,506,3242,-2736
78956,1784,1465,319
78957,3747,1044,2703
78959,674,1064,-390
78962,1756,1523,233
78963,215,342,-127
79001,54,117,-63
79002,24,586,-562
79003,75,1613,-1538
79005,604,187,417
79007,4520,338,4182
79008,0,825,-825
79009,562,5863,-5301
79010,61,322,-261
79011,88,1208,-1120
79012,0,32,-32
79013,981,101,880
79014,1337,2761,-1424
79015,7923,160,7763
79016,0,106,-106
79018,136,339,-203
79019,680,267,413
79021,32,626,-594
79022,3415,191,3224
79024,135,1089,-954
79025,4,178,-174
79027,1534,245,1289
79029,4942,622,4320
79031,460,38,422
79032,44,348,-304
79033,22,113,-91
79034,181,489,-308
79035,1906,232,1674
79036,1781,65,1716
79039,308,11,297
79040,642,188,454
79041,1102,122,980
79042,440,131,309
79043,500,6581,-6081
79044,259,79,180
79045,6031,31,6000
79046,222,97,125
79051,0,1362,-1362
79052,498,1939,-1441
79053,11,60,-49
79054,190,85,105
79056,37,129,-92
79057,480,182,298
79058,0,1913,-1913
79059,264,2279,-2015
79061,101,648,-547
79062,97,542,-445
79063,248,67,181
79064,788,803,-15
79065,7219,1640,5579
79066,6,399,-393
79068,1261,2011,-750
79070,3489,9400,-5911
79072,8396,121,8275
79073,4,361,-357
79078,50,319,-269
79079,1011,418,593
79080,159,99,60
79081,1166,97,1069
79082,82,103,-21
79083,714,185,529
79084,530,358,172
79085,0,1098,-1098
79086,1105,2701,-1596
79087,286,79,207
79088,1793,7019,-5226
79091,17,228,-211
79092,481,274,207
79093,39,116,-77
79094,8,293,-285
79095,976,413,563
79096,714,457,257
79097,413,263,150
79098,177,110,67
79101,1195,30,1165
79102,4206,4424,-218
79103,3731,361,3370
79104,2288,2803,-515
79106,11800,6539,5261
79107,10960,9994,966
79108,4350,7380,-3030
79109,18539,15067,3472
79110,6949,12081,-5132
79111,457,4974,-4517
79118,9883,14805,-4922
79119,8402,11077,-2675
79121,2511,10539,-8028
79124,4189,63,4126
79201,2091,0,2091
79220,62,7655,-7593
79223,19,12965,-12946
79225,283,12282,-11999
79226,968,18350,-17382
79227,495,10866,-10371
79229,123,13271,-13148
79230,36,6418,-6382
79231,0,9146,-9146
79233,40,9227,-9187
79234,30,1382,-1352
79235,1151,1964,-813
79236,75,489,-414
79237,204,312,-108
79239,63,461,-398
79240,26,146,-120
79241,688,341,347
79243,9,15,-6
79244,293,0,293
79245,895,1466,-571
79247,20,11832,-11812
79248,610,5673,-5063
79250,466,10386,-9920
79251,17,12400,-12383
79252,979,4424,-3445
79255,213,10648,-10435
79256,115,4217,-4102
79257,346,537,-191
79258,31,466,-435
79259,14,5,9
79261,122,477,-355
79311,1402,481,921
79312,319,36,283
79313,574,424,150
79314,39,57,-18
79316,3655,154,3501
79322,671,38,633
79323,2475,101,2374
79324,12,364,-352
79325,596,0,596
79326,3,659,-656
79329,1227,353,874
79330,41,294,-253
79331,3998,30,3968
79336,5917,149,5768
79339,2373,32,2341
79342,121,586,-465
79343,567,132,435
79344,0,4058,-4058
79345,304,3849,-3545
79346,811,1507,-696
79347,1941,764,1177
79350,218,184,34
79351,498,365,133
79353,8,57,-49
79355,624,243,381
79356,1649,617,1032
79357,757,141,616
79358,445,2447,-2002
79359,1238,818,420
79360,5013,127,4886
79363,2137,823,1314
79364,2785,201,2584
79366,457,189,268
79367,231,37,194
79369,38,5024,-4986
79370,525,36,489
79371,630,56,574
79372,504,1874,-1370
79373,1080,473,607
79376,19,346,-327
79377,78,330,-252
79378,74,5473,-5399
79379,181,880,-699
79380,23,87,-64
79381,504,3075,-2571
79382,3115,322,2793
79383,22,60,-38
79401,3782,1243,2539
79402,0,96,-96
79403,5783,36,5747
79404,3375,68,3307
79406,0,366,-366
79407,9340,612,8728
79410,4345,1117,3228
79411,3076,377,2699
79412,5732,93,5639
79413,8756,2086,6670
79414,8436,38,8398
79415,6285,949,5336
79416,13587,476,13111
79423,15931,300,15631
79424,20086,2659,17427
79501,1193,275,918
79502,414,4324,-3910
79503,79,148,-69
79504,1103,499,604
79505,81,595,-514
79506,288,515,-227
79508,445,556,-111
79510,2906,117,2789
79511,415,4045,-3630
79512,1964,160,1804
79517,66,2768,-2702
79518,22,10923,-10901
79519,48,51,-3
79520,986,132,854
79521,1238,95,1143
79525,1068,822,246
79526,360,1500,-1140
79527,103,433,-330
79528,214,2524,-2310
79529,470,0,470
79530,220,3948,-3728
79532,233,0,233
79533,218,25,193
79534,73,659,-586
79535,70,320,-250
79536,1937,513,1424
79537,21,36,-15
79538,66,41,25
79539,82,1822,-1740
79540,21,35,-14
79541,453,354,99
79543,490,36,454
79544,170,136,34
79545,742,15,727
79546,696,52,644
79547,345,1807,-1462
79548,62,197,-135
79549,5500,12053,-6553
79553,1322,3069,-1747
79556,4698,160,4538
79560,54,5955,-5901
79561,252,2235,-1983
79562,1450,518,932
79563,424,50,374
79565,75,916,-841
79566,72,290,-218
79567,1101,1761,-660
79601,7748,8,7740
79602,9454,121,9333
79603,8755,112,8643
79605,11493,472,11021
79606,11330,85,11245
79607,883,9339,-8456
79699,0,4497,-4497
79701,10769,697,10072
79703,8071,18,8053
79705,16635,2362,14273
79706,10450,809,9641
79707,14786,5186,9600
79713,272,711,-439
79714,6263,1643,4620
79718,194,270,-76
79719,135,687,-552
79720,11564,444,11120
79721,0,1828,-1828
79730,47,41,6
79731,1557,437,1120
79733,123,1618,-1495
79734,946,71,875
79735,4359,257,4102
79738,71,228,-157
79739,372,1078,-706
79741,113,367,-254
79742,230,90,140
79743,96,2360,-2264
79744,489,9628,-9139
79745,2334,5957,-3623
79748,72,11542,-11470
79749,168,3962,-3794
79752,828,4833,-4005
79754,33,6186,-6153
79755,37,5209,-5172
79756,3533,5475,-1942
79758,823,0,823
79759,0,454,-454
79761,12448,839,11609
79762,15322,273,15049
79763,12967,2343,10624
79764,9088,720,8368
79765,7788,5850,1938
79766,3165,183,2982
79769,0,4378,-4378
79770,0,0,0
79772,3868,1195,2673
79776,0,3774,-3774
79777,55,2447,-2392
79778,537,5342,-4805
79780,11,534,-523
79781,57,4886,-4829
79782,1608,329,1279
79783,94,2814,-2720
79785,13,3432,-3419
79788,330,0,330
79789,389,2414,-2025
79821,1716,2187,-471
79830,3887,74,3813
79832,0,1040,-1040
79834,163,66,97
79835,4001,1550,2451
79836,2405,46,2359
79837,84,317,-233
79838,1992,352,1640
79839,454,62,392
79842,289,2343,-2054
79843,1064,991,73
79845,1104,98,1006
79846,27,4432,-4405
79847,30,1585,-1555
79848,381,26,355
79849,3840,411,3429
79851,136,13,123
79852,307,134,173
79853,880,2810,-1930
79854,64,14926,-14862
79855,617,0,617
79901,3516,7776,-4260
79902,8724,12405,-3681
79903,6125,121,6004
79904,11609,5,11604
79905,7866,0,7866
79906,1569,543,1026
79907,16389,299,16090
79908,1098,189,909
79911,2854,5,2849
79912,29596,0,29596
79915,13119,64,13055
79916,0,11,-11
79918,0,23,-23
79920,0,7823,-7823
79922,2686,6797,-4111
79924,20922,0,20922
79925,14788,0,14788
79927,12952,612,12340
79928,21374,128,21246
79930,10479,0,10479
79932,9682,262,9420
79934,9565,2783,6782
79935,6466,169,6297
79936,35736,193,35543
79938,26423,224,26199
80002,9168,530,8638
80003,14298,62,14236
80004,14691,56,14635
80005,11210,17,11193
80007,6074,171,5903
80010,13913,85,13828
80011,17454,457,16997
80012,18865,13,18852
80013,25850,793,25057
80014,18468,92,18376
80015,24088,48,24040
80016,21874,3991,17883
80017,14037,22,14015
80018,4701,59,4642
80019,1390,293,1097
80020,20733,3312,17421
80021,15839,262,15577
80022,17427,42,17385
80023,9321,82,9239
80024,18,125,-107
80025,15,344,-329
80026,13439,387,13052
80027,13086,115,12971
80030,6634,1124,5510
80031,14219,15,14204
80033,12488,221,12267
80045,698,0,698
80101,208,155,53
80102,2169,3136,-967
80103,871,665,206
80104,12645,184,12461
80105,620,233,387
80106,1857,6433,-4576
80107,4843,260,4583
80108,10760,166,10594
80109,8945,27,8918
80110,9839,103,9736
80111,12677,1222,11455
80112,14946,27,14919
80113,10333,41,10292
80116,1749,1419,330
80117,928,106,822
80118,2270,382,1888
80120,13342,64,13278
80121,7134,4713,2421
80122,12632,115,12517
80123,19186,98,19088
80124,9286,327,8959
80125,4073,2128,1945
80126,15812,65,15747
80127,16950,7548,9402
80128,14335,131,14204
80129,11882,101,11781
80130,9357,898,8459
80131,119,425,-306
80132,9774,182,9592
80133,1069,177,892
80134,26038,5052,20986
80135,1501,464,1037
80136,1903,10904,-9001
80137,587,10215,-9628
80138,11737,6925,4812
80202,10497,37,10460
80203,15040,0,15040
80204,15339,3874,11465
80205,15924,117,15807
80206,13925,1371,12554
80207,8887,1687,7200
80209,13534,0,13534
80210,16401,346,16055
80211,18061,7,18054
80212,9767,34,9733
80214,11707,204,11503
80215,8568,605,7963
80216,5524,0,5524
80218,11649,13,11636
80219,22222,526,21696
80220,16401,2201,14200
80221,13892,126,13766
80222,11011,21,10990
80223,8688,112,8576
80224,8013,39,7974
80226,13469,0,13469
80227,15312,6939,8373
80228,14797,8261,6536
80229,19251,472,18779
80230,4840,1203,3637
80231,15965,142,15823
80232,9314,113,9201
80233,17154,803,16351
80234,11714,943,10771
80235,3887,656,3231
80236,6055,31,6024
80237,11300,770,10530
80238,10124,10583,-459
80239,13385,66,13319
80241,11834,203,11631
80246,7369,67,7302
80247,14878,3346,11532
80249,11655,149,11506
80260,12251,422,11829
80264,0,7,-7
80266,0,108,-108
80290,192,524,-332
80293,0,404,-404
80294,0,18,-18
80301,11750,20,11730
80302,12294,10842,1452
80303,11128,75,11053
80304,11072,146,10926
80305,6744,102,6642
80310,0,15,-15
80401,16535,4957,11578
80403,8435,399,8036
80419,0,301,-301
80420,328,48,280
80421,3373,4791,-1418
80422,1992,4,1988
80423,44,1198,-1154
80424,3727,70,3657
80425,73,671,-598
80426,46,1735,-1689
80427,375,10,365
80428,194,61,133
80430,55,118,-63
80432,159,77,82
80433,3557,5643,-2086
80434,14,30,-16
80435,2584,18,2566
80436,179,117,62
80438,372,1261,-889
80439,10271,73,10198
80440,1178,1150,28
80442,772,1613,-841
80443,1849,183,1666
80444,548,135,413
80446,1468,986,482
80447,975,287,688
80448,0,478,-478
80449,489,297,192
80451,305,311,-6
80452,1561,29,1532
80453,108,196,-88
80454,640,5,635
80455,213,137,76
80456,179,259,-80
80457,206,26,180
80459,836,77,759
80461,2651,1093,1558
80463,68,606,-538
80465,5927,14349,-8422
80466,1650,7218,-5568
80467,1004,132,872
80468,152,6882,-6730
80469,136,116,20
80470,1560,1038,522
80471,0,1928,-1928
80473,40,85,-45
80474,114,669,-555
80475,9,182,-173
80476,87,14,73
80478,520,253,267
80479,0,112,-112
80480,523,28,495
80481,236,8690,-8454
80482,620,39,581
80483,237,1130,-893
80487,7431,75,7356
80498,3347,183,3164
80501,17570,120,17450
80503,14591,29,14562
80504,21219,357,20862
80510,176,39,137
80512,853,703,150
80513,5929,402,5527
80514,2056,54,2002
80515,349,185,164
80516,11227,704,10523
80517,5071,43,5028
80520,670,97,573
80521,14179,758,13421
80524,15527,392,15135
80525,23060,597,22463
80526,18546,502,18044
80528,8083,1479,6604
80530,1820,72,1748
80532,107,1558,-1451
80534,6699,419,6280
80535,1092,244,848
80536,892,359,533
80537,19064,2937,16127
80538,20358,244,20114
80540,2103,171,1932
80542,1475,3082,-1607
80543,3065,1624,1441
80544,16,73,-57
80545,603,28,575
80546,70,57,13
80547,1991,26,1965
80549,4994,44,4950
80550,14320,430,13890
80601,13120,132,12988
80602,12446,18989,-6543
80603,5279,35,5244
80610,1311,189,1122
80611,274,36,238
80612,115,1343,-1228
80615,3376,412,2964
80620,6318,3762,2556
80621,4611,5702,-1091
80622,67,350,-283
80623,339,214,125
80624,334,26,308
80631,17183,664,16519
80634,22988,220,22768
80640,4471,331,4140
80642,1688,398,1290
80643,1256,1810,-554
80644,973,2301,-1328
80645,1636,1111,525
80646,0,4498,-4498
80648,415,686,-271
80649,197,655,-458
80650,633,1773,-1140
80651,1437,6,1431
80652,101,6605,-6504
80653,307,2328,-2021
80654,956,2192,-1236
80701,6104,495,5609
80705,356,286,70
80720,1028,530,498
80721,120,1154,-1034
80722,149,98,51
80723,2581,334,2247
80726,179,3958,-3779
80727,264,1198,-934
80728,384,504,-120
80729,197,5,192
80731,582,1718,-1136
80732,4,12421,-12417
80733,226,9508,-9282
80734,1119,8337,-7218
80735,145,4911,-4766
80736,218,156,62
80737,702,1038,-336
80740,35,183,-148
80741,388,1580,-1192
80742,129,264,-135
80743,477,19,458
80744,182,247,-65
80745,32,363,-331
80746,20,144,-124
80747,180,348,-168
80749,133,255,-122
80750,77,3,74
80751,6421,592,5829
80754,58,170,-112
80755,38,123,-85
80757,102,9646,-9544
80758,1375,5778,-4403
80759,1736,367,1369
80801,54,426,-372
80802,48,2357,-2309
80804,154,21,133
80805,149,672,-523
80807,1890,87,1803
80808,2441,338,2103
80809,436,253,183
80810,462,408,54
80812,114,145,-31
80813,742,1670,-928
80814,1801,0,1801
80815,360,168,192
80816,2998,54,2944
80817,10827,210,10617
80818,150,43,107
80819,393,141,252
80820,304,2935,-2631
80821,539,90,449
80822,114,25,89
80823,86,14161,-14075
80824,152,107,45
80825,162,784,-622
80826,0,337,-337
80827,322,424,-102
80828,846,316,530
80829,2573,118,2455
80830,46,2276,-2230
80831,9679,65,9614
80832,353,493,-140
80833,457,1581,-1124
80834,130,484,-354
80835,304,965,-661
80836,387,729,-342
80840,643,424,219
80860,232,50,182
80861,83,270,-187
80862,21,2479,-2458
80863,5023,225,4798
80864,565,315,250
80902,3300,71,3229
80903,7427,68,7359
80904,10552,374,10178
80905,8039,467,7572
80906,15068,439,14629
80907,12512,259,12253
80908,7111,238,6873
80909,16460,15,16445
80910,12705,16,12689
80911,12224,320,11904
80913,0,13175,-13175
80914,0,7640,-7640
80915,8438,406,8032
80916,14249,1029,13220
80917,13096,917,12179
80918,19196,356,18840
80919,11375,8013,3362
80920,13880,5973,7907
80921,8755,2679,6076
80922,10496,640,9856
80923,11670,698,10972
80924,4339,388,3951
80925,4261,400,3861
80926,708,334,374
80927,1638,1443,195
80928,277,708,-431
80929,29,554,-525
80930,557,131,426
80938,188,201,-13
80939,0,6386,-6386
80951,1649,46,1603
81001,12628,184,12444
81003,5774,2207,3567
81004,11169,1098,10071
81005,12975,1133,11842
81006,4406,12675,-8269
81007,11507,58,11449
81008,4844,3315,1529
81019,721,267,454
81020,489,16221,-15732
81021,3,7448,-7445
81022,518,783,-265
81023,642,218,424
81024,145,10068,-9923
81025,378,650,-272
81027,63,1574,-1511
81029,133,170,-37
81030,67,70,-3
81033,56,1998,-1942
81036,463,3484,-3021
81039,748,15,733
81040,125,2377,-2252
81041,242,222,20
81043,24,0,24
81044,67,3309,-3242
81045,37,1421,-1384
81046,0,68,-68
81047,617,15048,-14431
81049,96,9198,-9102
81050,4281,10907,-6626
81052,3340,7388,-4048
81054,1482,16020,-14538
81055,703,12023,-11320
81057,131,13604,-13473
81058,428,18227,-17799
81059,19,3530,-3511
81062,337,9657,-9320
81063,760,8681,-7921
81064,112,5465,-5353
81067,1878,2152,-274
81069,885,72,813
81071,84,246,-162
81073,774,546,228
81076,187,2900,-2713
81077,309,84,225
81081,89,63,26
81082,5121,130,4991
81084,40,616,-576
81087,69,613,-544
81089,1862,52,1810
81090,468,304,164
81091,378,10575,-10197
81092,301,12534,-12233
81101,5902,186,5716
81120,1061,953,108
81121,160,632,-472
81122,3432,126,3306
81123,346,95,251
81124,59,13,46
81125,1459,56,1403
81126,74,335,-261
81128,30,555,-525
81129,7,575,-568
81130,369,105,264
81131,604,7778,-7174
81132,1513,589,924
81133,422,1404,-982
81136,112,581,-469
81137,2250,115,2135
81138,24,98,-74
81140,797,71,726
81141,409,10800,-10391
81143,340,0,340
81144,2551,625,1926
81146,336,374,-38
81147,5437,555,4882
81148,137,76,61
81149,418,812,-394
81151,662,862,-200
81152,492,572,-80
81154,474,541,-67
81155,140,14110,-13970
81201,4119,969,3150
81210,184,2730,-2546
81211,3280,223,3057
81212,11622,5213,6409
81220,64,2451,-2387
81221,140,2797,-2657
81222,210,7537,-7327
81223,951,74,877
81224,1564,295,1269
81225,488,365,123
81226,2510,1555,955
81227,0,101,-101
81228,0,754,-754
81230,4189,265,3924
81232,23,809,-786
81233,434,45,389
81235,414,662,-248
81236,626,335,291
81237,48,91,-43
81239,116,10947,-10831
81240,1434,2587,-1153
81241,101,5075,-4974
81242,522,286,236
81243,38,197,-159
81244,219,15043,-14824
81248,74,212,-138
81251,144,5286,-5142
81252,1831,19097,-17266
81253,198,1292,-1094
81301,12202,24,12178
81303,3595,11360,-7765
81320,207,1352,-1145
81321,5775,340,5435
81323,2182,99,2083
81324,767,58,709
81325,71,5339,-5268
81326,1045,477,568
81327,200,263,-63
81328,1710,234,1476
81330,75,2981,-2906
81331,66,80,-14
81332,217,5274,-5057
81334,428,363,65
81335,33,112,-79
81401,9486,268,9218
81403,4557,2072,2485
81410,783,9238,-8455
81411,20,116,-96
81413,2265,242,2023
81415,783,7109,-6326
81416,5041,14714,-9673
81418,526,2433,-1907
81419,1324,12527,-11203
81422,217,7694,-7477
81423,699,4106,-3407
81424,509,244,265
81425,1880,11642,-9762
81426,71,1509,-1438
81427,526,2780,-2254
81428,1623,175,1448
81429,36,481,-445
81430,326,365,-39
81431,156,5036,-4880
81432,1403,442,961
81433,307,1029,-722
81434,86,11137,-11051
81435,2492,9377,-6885
81501,10534,3027,7507
81503,6066,203,5863
81504,11942,11712,230
81505,4962,126,4836
81506,5076,255,4821
81507,6471,9550,-3079
81520,5258,3802,1456
81521,5865,12589,-6724
81522,52,205,-153
81523,442,8680,-8238
81524,784,349,435
81525,498,171,327
81526,2193,64,2129
81527,688,13758,-13070
81601,5945,6408,-463
81610,100,97,3
81611,4218,9034,-4816
81612,31,81,-50
81615,1503,10749,-9246
81620,4037,247,3790
81621,2357,446,1911
81623,6024,11867,-5843
81624,493,150,343
81625,4935,103,4832
81630,415,3977,-3562
81631,2616,10456,-7840
81632,3641,8900,-5259
81633,0,7603,-7603
81635,2698,8937,-6239
81637,2875,13855,-10980
81638,34,8675,-8641
81639,1041,5871,-4830
81640,27,6174,-6147
81641,1578,2254,-676
81642,12,8661,-8649
81643,204,10481,-10277
81645,379,7289,-6910
81646,82,9240,-9158
81647,2371,13788,-11417
81648,899,13234,-12335
81649,99,8006,-7907
81650,4586,8492,-3906
81652,1972,5888,-3916
81653,0,530,-530
81654,518,1,517
81655,147,10192,-10045
81656,158,9812,-9654
81657,2327,10240,-7913
82001,16085,18824,-2739
82005,0,16730,-16730
82007,8736,13730,-4994
82009,14092,15385,-1293
82050,127,13965,-13838
82051,4,7844,-7840
82052,38,7578,-7540
82053,502,16,486
82054,270,0,270
82055,170,313,-143
82058,16,7912,-7896
82059,124,11,113
82060,149,227,-78
82061,0,94,-94
82063,47,456,-409
82070,8405,127,8278
82072,7111,155,6956
82073,12,1628,-1616
82081,28,253,-225
82082,738,1231,-493
82083,130,78,52
82084,42,293,-251
82190,219,2424,-2205
82201,2941,68,2873
82210,156,712,-556
82212,263,1102,-839
82213,188,2132,-1944
82214,515,721,-206
82215,70,14224,-14154
82217,32,231,-199
82218,6,544,-538
82219,10,474,-464
82221,244,254,-10
82222,62,513,-451
82223,373,56,317
82224,2,122,-120
82225,745,101,644
82227,118,2277,-2159
82229,0,865,-865
82240,3764,88,3676
82242,27,3378,-3351
82243,45,93,-48
82244,205,3455,-3250
82301,3296,164,3132
82310,12,1514,-1502
82321,243,1103,-860
82322,72,6707,-6635
82323,84,12408,-12324
82324,78,13146,-13068
82325,391,19206,-18815
82327,304,11071,-10767
82329,172,8290,-8118
82331,1082,4662,-3580
82332,23,1303,-1280
82334,226,428,-202
82335,0,638,-638
82336,81,0,81
82401,2997,50,2947
82410,780,211,569
82411,202,564,-362
82412,180,203,-23
82414,6881,128,6753
82420,233,577,-344
82421,130,488,-358
82422,0,1609,-1609
82423,84,988,-904
82426,1138,42,1096
82428,72,135,-63
82430,29,144,-115
82431,1086,3773,-2687
82432,147,91,56
82433,525,510,15
82434,28,878,-850
82435,4919,397,4522
82440,101,435,-334
82441,92,164,-72
82442,436,43,393
82443,2048,735,1313
82450,80,9985,-9905
82501,6946,11878,-4932
82510,245,9950,-9705
82512,158,431,-273
82513,791,85,706
82514,418,431,-13
82515,160,59,101
82516,135,1835,-1700
82520,4846,64,4782
82523,324,1621,-1297
82601,11183,292,10891
82604,10494,1058,9436
82609,8359,96,8263
82620,111,980,-869
82630,0,323,-323
82633,4042,376,3666
82635,43,576,-533
82636,1491,329,1162
82637,1599,146,1453
82638,17,222,-205
82639,273,82,191
82640,77,327,-250
82642,27,51,-24
82643,106,1063,-957
82644,766,190,576
82646,13,636,-623
82648,35,589,-554
82649,425,1114,-689
82701,1985,1757,228
82710,98,242,-144
82711,10,6422,-6412
82712,140,294,-154
82714,0,2215,-2215
82716,6783,1032,5751
82718,8789,2644,6145
82720,301,115,186
82721,1067,173,894
82723,71,10125,-10054
82725,102,409,-307
82727,679,8985,-8306
82729,1135,1944,-809
82730,801,121,680
82731,85,128,-43
82732,738,2845,-2107
82801,10771,61,10710
82831,104,170,-66
82832,510,110,400
82833,139,1136,-997
82834,3398,339,3059
82835,144,160,-16
82836,380,106,274
82837,13,68,-55
82838,235,21,214
82839,535,6656,-6121
82842,233,6796,-6563
82844,20,255,-235
82845,26,244,-218
82901,10225,442,9783
82922,169,418,-249
82923,276,408,-132
82925,162,76,86
82929,18,140,-122
82930,5629,75,5554
82932,301,29,272
82933,200,8,192
82934,56,71,-15
82935,4494,74,4420
82936,6,83,-77
82937,1171,98,1073
82938,99,4904,-4805
82939,583,2615,-2032
82941,1781,195,1586
82942,45,68,-23
82943,76,2521,-2445
82944,114,74,40
82945,62,8,54
83001,7296,82,7214
83011,104,1248,-1144
83012,41,447,-406
83013,65,349,-284
83014,1225,94,1131
83025,435,198,237
83101,1439,627,812
83110,1750,307,1443
83111,189,23,166
83112,186,1327,-1141
83113,833,59,774
83114,272,138,134
83115,116,416,-300
83116,328,210,118
83118,339,764,-425
83119,78,305,-227
83120,136,1041,-905
83121,0,142,-142
83122,184,121,63
83123,265,77,188
83124,51,1751,-1700
83126,178,56,122
83127,1515,283,1232
83128,502,13995,-13493
83201,13995,71,13924
83202,8313,72,8241
83203,13,570,-557
83204,7722,238,7484
83209,217,256,-39
83210,1362,144,1218
83211,2154,6330,-4176
83212,126,77,49
83213,450,341,109
83214,233,207,26
83215,28,371,-343
83217,320,11967,-11647
83218,151,3968,-3817
83220,44,1974,-1930
83221,9076,8236,840
83223,84,4783,-4699
83226,832,18592,-17760
83227,23,12305,-12282
83228,314,3259,-2945
83232,130,9617,-9487
83233,95,11431,-11336
83234,482,14114,-13632
83235,92,15074,-14982
83236,884,11933,-11049
83237,381,16830,-16449
83238,36,7286,-7250
83239,187,14780,-14593
83241,775,14940,-14165
83243,16,20688,-20672
83244,177,12318,-12141
83245,844,9308,-8464
83246,359,14781,-14422
83250,664,8003,-7339
83251,518,16796,-16278
83252,1736,7565,-5829
83253,22,26812,-26790
83254,1335,14342,-13007
83255,382,1615,-1233
83261,207,13080,-12873
83262,308,12881,-12573
83263,3218,8707,-5489
83271,106,15858,-15752
83272,84,12647,-12563
83274,3310,8652,-5342
83276,1392,16921,-15529
83277,61,2758,-2697
83278,197,12838,-12641
83281,3,10199,-10196
83283,54,14605,-14551
83285,7,10739,-10732
83286,434,2890,-2456
83287,117,5702,-5585
83301,22622,5654,16968
83302,83,13341,-13258
83311,244,2392,-2148
83312,46,5886,-5840
83313,1249,9280,-8031
83314,375,11778,-11403
83316,3969,692,3277
83318,6215,18060,-11845
83320,342,3208,-2866
83321,197,4836,-4639
83322,33,3803,-3770
83323,591,6932,-6341
83324,197,199,-2
83325,233,1000,-767
83327,267,10720,-10453
83328,2011,5712,-3701
83330,2355,10076,-7721
83332,1196,93,1103
83333,4333,14248,-9915
83334,886,11067,-10181
83335,632,486,146
83336,2015,1125,890
